"id"	"label"	"class"
"10 state variables id:1"	"x[61 - 466]"	"state variable"
"10 state variables id:1"	"C@E89"	"state variable"
"10 state variables id:1"	"C@E74"	"state variable"
"10 state variables id:1"	"C@E80"	"state variable"
"10 state variables id:1"	"C@E76"	"state variable"
"10 state variables id:1"	"C@E95"	"state variable"
"10 state variables id:1"	"C@E79"	"state variable"
"10 state variables id:1"	"C@E85"	"state variable"
"10 state variables id:1"	"C@E86"	"state variable"
"10 state variables id:1"	"C@E67"	"state variable"
"11 state variables id:2"	"C@E59"	"state variable"
"11 state variables id:2"	"C@E50"	"state variable"
"11 state variables id:2"	"C@E57"	"state variable"
"11 state variables id:2"	"C@E63"	"state variable"
"11 state variables id:2"	"C@E69"	"state variable"
"11 state variables id:2"	"C@E49"	"state variable"
"11 state variables id:2"	"C@E72"	"state variable"
"11 state variables id:2"	"x[44 - 622]"	"state variable"
"11 state variables id:2"	"C@E75"	"state variable"
"11 state variables id:2"	"C@E68"	"state variable"
"11 state variables id:2"	"C@E62"	"state variable"
"14 state variables id:3"	"C@E48"	"state variable"
"14 state variables id:3"	"C@E57"	"state variable"
"14 state variables id:3"	"C@E66"	"state variable"
"14 state variables id:3"	"C@E67"	"state variable"
"14 state variables id:3"	"C@E75"	"state variable"
"14 state variables id:3"	"C@E61"	"state variable"
"14 state variables id:3"	"C@E80"	"state variable"
"14 state variables id:3"	"C@E47"	"state variable"
"14 state variables id:3"	"C@E60"	"state variable"
"14 state variables id:3"	"C@E51"	"state variable"
"14 state variables id:3"	"C@E55"	"state variable"
"14 state variables id:3"	"C@E70"	"state variable"
"14 state variables id:3"	"C@E73"	"state variable"
"14 state variables id:3"	"x[24 - 400]"	"state variable"
"14 state variables id:4"	"C@E48"	"state variable"
"14 state variables id:4"	"C@E57"	"state variable"
"14 state variables id:4"	"C@E66"	"state variable"
"14 state variables id:4"	"C@E67"	"state variable"
"14 state variables id:4"	"C@E75"	"state variable"
"14 state variables id:4"	"C@E61"	"state variable"
"14 state variables id:4"	"C@E80"	"state variable"
"14 state variables id:4"	"C@E47"	"state variable"
"14 state variables id:4"	"C@E60"	"state variable"
"14 state variables id:4"	"C@E51"	"state variable"
"14 state variables id:4"	"x[41 - 400]"	"state variable"
"14 state variables id:4"	"C@E55"	"state variable"
"14 state variables id:4"	"C@E70"	"state variable"
